,longWordsCnt,allnessTermsCnt,uniqueWordsCnt,negWords,nproCnt,nounCnt,gender
0,0.002857142857142857,0.007619047619047619,0.5961904761904762,0.04380952380952381,0.07904761904761905,0.35333333333333333,f
1,0.0026155187445510027,0.004359197907585004,0.6102877070619006,0.06277244986922406,0.05841325196163906,0.37314734088927637,f
2,0.0,0.0056947608200455585,0.6867881548974943,0.05125284738041002,0.0774487471526196,0.3940774487471526,f
3,0.0027247956403269754,0.006811989100817439,0.6485013623978202,0.0326975476839237,0.09400544959128065,0.3869209809264305,f
4,0.001321003963011889,0.001321003963011889,0.5970937912813739,0.0488771466314399,0.0726552179656539,0.35931307793923384,f
5,0.0,0.007699711260827719,0.46487006737247355,0.04908565928777671,0.16073147256977863,0.2964388835418672,f
6,0.0024218405988551297,0.005724350506384853,0.3331131660061647,0.05856450902686042,0.11999119330691325,0.2994275649493615,f
7,0.001735106998264893,0.006362058993637941,0.46732215153267787,0.05147484094852516,0.1434355118565645,0.3666859456333141,f
8,0.00046125461254612545,0.0032287822878228783,0.4095940959409594,0.06503690036900368,0.15083025830258304,0.26337638376383765,f
9,0.0007215007215007215,0.015151515151515152,0.5137085137085137,0.048340548340548344,0.10894660894660894,0.31457431457431456,f
10,0.0009389671361502347,0.00970266040688576,0.41784037558685444,0.04350547730829421,0.15211267605633802,0.28137715179968703,f
11,0.002976190476190476,0.004464285714285714,0.5200892857142857,0.052083333333333336,0.1644345238095238,0.2857142857142857,f
12,0.0020100502512562816,0.008040201005025126,0.5547738693467337,0.06733668341708543,0.11055276381909548,0.3065326633165829,f
13,0.0,0.0054533060668029995,0.5637355146557601,0.047716428084526245,0.09884117246080436,0.35991820040899797,f
14,0.0008469791078486731,0.004234895539243365,0.4302653867871259,0.05618294748729531,0.10361377752682101,0.34980237154150196,f
15,0.0008223684210526315,0.005345394736842105,0.4379111842105263,0.038240131578947366,0.12582236842105263,0.3433388157894737,f
16,0.0,0.00322234156820623,0.41997851772287864,0.033655567490153956,0.08306480486931615,0.3920515574650913,f
17,0.0013227513227513227,0.0,0.46164021164021163,0.06746031746031746,0.21164021164021163,0.2671957671957672,f
18,0.0,0.013861386138613862,0.4594059405940594,0.06732673267326733,0.15841584158415842,0.21188118811881188,f
19,0.002840909090909091,0.005681818181818182,0.4900568181818182,0.06676136363636363,0.11363636363636363,0.26988636363636365,f
20,0.01991465149359886,0.005689900426742532,0.5945945945945946,0.05263157894736842,0.15220483641536273,0.31152204836415365,f
21,0.0029985007496251873,0.004711929749411009,0.4065110301991861,0.07539087599057614,0.12379524523452559,0.33240522595844935,f
22,0.0011337868480725624,0.01020408163265306,0.5385487528344671,0.046485260770975055,0.12131519274376418,0.31065759637188206,f
23,0.0009057971014492754,0.004528985507246377,0.5344202898550725,0.03804347826086957,0.125,0.3442028985507246,f
24,0.0008298755186721991,0.007468879668049793,0.49294605809128633,0.048132780082987554,0.1045643153526971,0.34107883817427387,f
25,0.000564334085778781,0.0056433408577878106,0.43340857787810383,0.061512415349887134,0.12246049661399548,0.32336343115124155,f
26,0.001834862385321101,0.005963302752293578,0.43394495412844036,0.05871559633027523,0.12018348623853212,0.30596330275229355,f
27,0.0024875621890547263,0.0024875621890547263,0.6691542288557214,0.03731343283582089,0.07960199004975124,0.3805970149253731,f
28,0.0004103405826836274,0.004103405826836274,0.484612228149364,0.05047189167008617,0.09807139926138696,0.38243742306114076,f
