,longWordsCnt,allnessTermsCnt,uniqueWordsCnt,negWords,nproCnt,nounCnt,gender
0,0.0029717682020802376,0.004457652303120356,0.5289747399702823,0.041604754829123326,0.09361069836552749,0.4011887072808321,m
1,0.005244755244755245,0.0017482517482517483,0.6433566433566433,0.07517482517482517,0.08566433566433566,0.34265734265734266,m
2,0.0,0.003260869565217391,0.5630434782608695,0.05543478260869565,0.13260869565217392,0.3032608695652174,m
3,0.003738317757009346,0.003738317757009346,0.577570093457944,0.04299065420560748,0.07850467289719626,0.3233644859813084,m
4,0.0008326394671107411,0.010824313072439634,0.5270607826810991,0.07327227310574522,0.1015820149875104,0.3014154870940883,m
5,0.0,0.003003003003003003,0.5095095095095095,0.03003003003003003,0.15115115115115116,0.3233233233233233,m
6,0.0016246953696181965,0.005686433793663688,0.512591389114541,0.054427294882209584,0.12185215272136475,0.3281884646628757,m
7,0.0014367816091954023,0.008620689655172414,0.4870689655172414,0.0603448275862069,0.1997126436781609,0.17959770114942528,m
8,0.0,0.0031905195989061076,0.48678213309024615,0.03965360072926162,0.09298085688240657,0.3536918869644485,m
9,0.0036496350364963502,0.004171011470281543,0.5015641293013556,0.045881126173096975,0.08342022940563086,0.3654848800834202,m
10,0.0,0.0051635111876075735,0.5783132530120482,0.04561101549053356,0.09294320137693632,0.37865748709122204,m
11,0.0,0.0032981530343007917,0.4762532981530343,0.03891820580474934,0.11477572559366754,0.31728232189973615,m
12,0.0005963029218843172,0.009540846750149075,0.49016100178890876,0.05366726296958855,0.12999403697078116,0.2617769827072153,m
13,0.0028735632183908046,0.0019157088122605363,0.5603448275862069,0.04597701149425287,0.1111111111111111,0.33237547892720304,m
14,0.0018248175182481751,0.0036496350364963502,0.5675182481751825,0.04562043795620438,0.1624087591240876,0.30474452554744524,m
15,0.0,0.009009009009009009,0.46126126126126127,0.055855855855855854,0.14594594594594595,0.24684684684684685,m
16,0.0,0.004885993485342019,0.4788273615635179,0.03420195439739414,0.09446254071661238,0.2980456026058632,m
17,0.0007968127490039841,0.00398406374501992,0.5537848605577689,0.04302788844621514,0.09322709163346614,0.38645418326693226,m
18,0.0,0.009259259259259259,0.6041666666666666,0.06481481481481481,0.10185185185185185,0.3425925925925926,m
19,0.0,0.0049586776859504135,0.4909090909090909,0.03801652892561983,0.11735537190082644,0.3371900826446281,m
20,0.0,0.00964630225080386,0.5787781350482315,0.03215434083601286,0.1414790996784566,0.2604501607717042,m
21,0.001417434443656981,0.001417434443656981,0.6201275690999292,0.03543586109142452,0.04819277108433735,0.45499645641389086,m
22,0.004527813712807244,0.000646830530401035,0.5426908150064683,0.03880983182406209,0.054980595084087966,0.36739974126778785,m
23,0.00421179302045728,0.0048134777376654635,0.5216606498194946,0.043922984356197355,0.098676293622142,0.37725631768953066,m
24,0.0,0.006622516556291391,0.48344370860927155,0.046357615894039736,0.1390728476821192,0.2599337748344371,m
25,0.0007457121551081282,0.007457121551081283,0.5041014168530947,0.05070842654735272,0.13870246085011187,0.2960477255779269,m
26,0.002529510961214165,0.013490725126475547,0.5657672849915683,0.05733558178752108,0.09612141652613827,0.3288364249578415,m
27,0.0016722408026755853,0.010033444816053512,0.48885172798216275,0.045707915273132664,0.12207357859531773,0.2770345596432553,m
28,0.0,0.007352941176470588,0.6970588235294117,0.04411764705882353,0.054411764705882354,0.42205882352941176,m
29,0.0009229349330872173,0.003230272265805261,0.5989847715736041,0.03922473465620674,0.047531149053991695,0.42962621135209966,m
